Data;Sklep;Kategoria;Produkt;Ilość; Cena za szt ;Ilość ml|g | cm;Ilość w opakowaniu; Zwrot ; Dostawa ;Link; Komentarz 
04.11.2023;Biedronka;Alkohol;Wódka Żubrówka Bison Grass 500ml + Tymbark Cytroneta;1;29,99 zł;500;;;;;   
04.11.2023;BILKOM;Usługi;Bilet na pociąg Kraków Główny-Poznań;1;0,49 zł;;;;;Dopłata za wymianę biletu na późniejszą godzinę;   
04.11.2023;Klub Papuga Kraków;Imprezy;Szatnia;2;2,00 zł;;;;;Dla mnie i Adama;   
04.11.2023;Klub Papuga Kraków;Imprezy;Wejście do klubu;2;10,00 zł;;;;;Dla mnie i Adama;   
06.11.2023;Akademik;Czynsz;Czynsz Listopad;1;640,00 zł;;;;;;   
06.11.2023;Biedronka;Energetyki;Energetyk Be Power Asia 500ml;2;3,19 zł;500;;;;;   
06.11.2023;Biedronka;Żywność;Cytryna luz;1;1,57 zł;185;;;;;   
06.11.2023;Biedronka;Żywność;Guma Orbit Peppermint 29g;2;3,49 zł;29;21;;;;   
06.11.2023;Biedronka;Żywność;Guma Orbit White 29g;1;3,49 zł;29;21;;;;   
06.11.2023;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;10,46 zł;;10;;;;   
06.11.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;4;2,56 zł;63;;;;;   
07.11.2023;Doner Kebab;Żywność;Tortilla z mięsem i surówkami [duża];1;29,00 zł;;;;;;   
07.11.2023;Dworzec Autobusowy Poznań;Kara/Mandat;Kara za przypięcie roweru;1;50,00 zł;;;;;;   
09.11.2023;Allegro;Rower;Uchwyt rowerowy na telefon;1;54,90 zł;;;; -   zł ;https://allegro.pl/oferta/uchwyt-rowerowy-na-telefon-wodooporna-sakwa-torba-montowana-do-ramy-12597740905;   
10.11.2023;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;10,46 zł;;10;;;;   
10.11.2023;Biedronka;Żywność;Kiwi szt;3;1,99 zł;;;;;;   
10.11.2023;Biedronka;Żywność;Krakersy solone Top 175g;1;2,95 zł;175;;;;;   
10.11.2023;Biedronka;Żywność;Majonez Dekoracyjny Winiary 500ml;1;10,98 zł;500;;;;;   
10.11.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;2;2,99 zł;1000;;;;;   
10.11.2023;Biedronka;Żywność;Suchary Bieszczadzkie San 90g;2;1,89 zł;90;;;;;   
10.11.2023;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;;;;;   
10.11.2023;Dealz;Rower;Poduszka nakładka na siodełko ;1;12,00 zł;;;;;;   
14.11.2023;Biedronka;Żywność;Baton Twix 5x2 250g;1;9,99 zł;250;10;;;;   
14.11.2023;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;10,99 zł;;10;;;;   
14.11.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;2;2,99 zł;1000;;;;;   
14.11.2023;Biedronka;Żywność;Nudle pieczony kurczak 61g | Knor;2;2,56 zł;61;;;;;   
14.11.2023;Biedronka;Żywność;Nudle pomidorowe łagodne 65g | Knor;2;2,56 zł;65;;;;;   
14.11.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;2;2,56 zł;63;;;;;   
14.11.2023;Biedronka;Żywność;Płatki kukurydziane Nestle 500g;2;9,35 zł;500;;;;;   
14.11.2023;Biedronka;Żywność;Salami Klasyczne - Kraina Wędlin 160g;2;7,61 zł;160;;;;;   
14.11.2023;Biedronka;Żywność;Ser Gouda | Światowid | 1000g;1;26,94 zł;1000;;;;;   
14.11.2023;Biedronka;Żywność;Suchary Bieszczadzkie San 90g;2;1,89 zł;90;;;;;   
15.11.2023;Kaufland;Higiena;Prezerwatywy R3 PURE 12st;1;8,99 zł;;12;;;;   
15.11.2023;Rossmann;Higiena;Anty perspirant Garnier Men Action Control 96h 50ml;1;13,99 zł;50;;;;;   
15.11.2023;Rossmann;Higiena;Dezodorant perfumy Nike Ultra Green 75ml;1;13,99 zł;75;;;;;   
17.11.2023;Action;Ubrania;Rękawiczki Kaytan running gloves do ekranów dotykowych S/M;1;17,95 zł;;;;;;   
17.11.2023;Action;Ubrania;Slipy, majtki Jack Parker M | Briefs Cotton stretch;1;16,95 zł;;2;;;;   
17.11.2023;Action;Żywność;Reese's Peanut butter cups 4x42.5g 170g;1;14,95 zł;170;8;;;;   
17.11.2023;Biedronka;Żywność;Chleb wiejski Pano 500g;1;3,59 zł;500;;;;;   
17.11.2023;Biedronka;Żywność;Coca Cola Zero 1,75L;2;6,49 zł;1750;;;;;   
17.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;9,67 zł;463;;;;;   
17.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;12,72 zł;609;;;;;   
17.11.2023;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;10,99 zł;;10;;;;   
17.11.2023;Biedronka;Żywność;Kiełki pora 50g;1;3,99 zł;50;;;;;   
17.11.2023;Biedronka;Żywność;Mięso mielone z łopatki wieprzowej | Kraina Mięs | 500g;2;5,50 zł;500;;;;;   
17.11.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;6;2,56 zł;63;;;;;   
17.11.2023;Biedronka;Żywność;Smalec wyborowy |Nasze Smaki | 200g;1;2,28 zł;200;;;;;   
17.11.2023;Biedronka;Żywność;Sos Boloński Culineo 520g;1;5,59 zł;520;;;;;   
17.11.2023;Biedronka;Żywność;Sos Spaghetti Culineo 520g;1;5,59 zł;520;;;;;   
17.11.2023;Biedronka;Żywność;Twaróg Półtłusty Klinek | 250g;1;3,57 zł;250;;;;;   
18.11.2023;Bolt;Usługi;Przejazd bolt Jurek->HAH;1;16,68 zł;;;;;;   
18.11.2023;HAH;Kluby;Szatnia HAH;1;5,00 zł;;;;;;   
18.11.2023;HAH;Kluby;Wejście do HAHu;3;15,00 zł;;;;;;   
19.11.2023;Żabka;Żywność;Baton Kinder Maxi King 35g;2;3,60 zł;35;;;;;   
19.11.2023;Żabka;Żywność;Makaron do spaghetti Lubella 300g;1;5,20 zł;300;;;;;   
19.11.2023;Żabka;Żywność;Mleko świeże Łaciate 2% 1L;2;3,80 zł;1000;;;;;   
20.11.2023;Akademik;Usługi;Nocleg Adama;3;20,00 zł;;;;;;   
20.11.2023;Biedronka;Żywność;Przekąska kurczak curry 95g;2;3,99 zł;95;;;;;   
20.11.2023;Biedronka;Żywność;Banan luz;1;5,77 zł;825;5;;;;   
20.11.2023;Biedronka;Żywność;Cebula żółta luz;1;1,72 zł;430;3;;;;   
20.11.2023;Biedronka;Żywność;Chleb wiejski Pano 500g;1;3,59 zł;500;;;;;   
20.11.2023;Biedronka;Żywność;Jogurt Naturlny 400g;1;1,69 zł;400;;;;;   
20.11.2023;Biedronka;Żywność;Ketchup Pikantny | Pudliszki 480g;1;6,99 zł;480;;;;;   
20.11.2023;Biedronka;Żywność;Kiwi szt;2;1,49 zł;;;;;;   
20.11.2023;Biedronka;Żywność;Przekąska kurczak curry 95g;2;3,99 zł;95;;;;;   
20.11.2023;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;6;;;;   
21.11.2023;Biedronka;Zakupy;Papier do pieczenia | Zosia samosia | 20m;1;7,49 zł;;20;;;;   
21.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;12,25 zł;670;;;;;   
21.11.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;2;2,99 zł;1000;;;;;   
21.11.2023;Biedronka;Żywność;Przekąska kurczak curry 95g;1;3,99 zł;95;;;;;   
21.11.2023;Biedronka;Żywność;Twaróg Półtłusty Klinek | 250g;1;3,57 zł;;;;;;   
22.11.2023;Biedronka;Środki czystości;Worki na śmieci 10x60L|Jan Niezbędny;1;6,99 zł;;10;;;;   
22.11.2023;Biedronka;Żywność;Praliny Lindor Choinka 125g;1;21,99 zł;125;;;;;   
22.11.2023;Biedronka;Żywność;Salami Klasyczne - Kraina Wędlin 160g;2;7,61 zł;160;;;;;   
22.11.2023;Biedronka;Żywność;Śmietana 12% Mleczna Dolina | 330g;1;2,99 zł;330;;;;;   
22.11.2023;Fryzjer;Fryzjer;Strzyżenie do trwałej | Luiza Wieczorek;1;35,00 zł;;;;;;   
23.11.2023;Biedronka;Żywność;Baton Twix 5x2 250g;1;9,99 zł;250;10;;;;   
23.11.2023;Biedronka;Żywność;Chleb pszenno-żytni z piekarni regionalnej 900g;1;6,49 zł;900;;;;;   
24.11.2023;Biedronka;Zakupy;Torba Biedronki;1;0,79 zł;;;;;;   
24.11.2023;Biedronka;Żywność;Jajka na wolnym wybiegu | Moja Kurka L;2;10,99 zł;;10;;;;   
24.11.2023;Biedronka;Żywność;Przyprawa Czosnek | Kamis 20g;2;1,99 zł;20;;;;;   
24.11.2023;Biedronka;Żywność;Śmietana 12% Mleczna Dolina | 330g;2;2,99 zł;330;;;;;   
24.11.2023;Biedronka;Higiena;Papier Toaletowy Queen 8 rolek 3 warstwy;1;8,99 zł;;8;;;;   
25.11.2023;Action;Żywność;Baton Twix 10x2 500g;1;18,69 zł;500;20;;;;   
25.11.2023;Biedronka;Żywność;Bułka tarta pszenna Pano 450g;3;3,15 zł;450;;;;;   
25.11.2023;Biedronka;Żywność;Cebula żółta luz;1;1,64 zł;410;3;;;;   
25.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;10,41 zł;602;;;;;   
25.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;10,84 zł;627;;;;;   
25.11.2023;Dealz;Żywność;Reese's rounds 6x16g 96g;3;6,00 zł;96;6;;;Te są troche gorsze od tych z Action ale nadal dobre;   
25.11.2023;Empik;Gry;Gra planszowa Gierki małżeńskie | MDR;1;99,99 zł;;;;;;   
26.11.2023;Credit Agricole;Usługi;Prowadzenie rachunku;1;10,00 zł;;;;;Zmienili minimum wpływów na konto z 1000zł na 1500zł;   
26.11.2023;Credit Agricole;Usługi;Użytkowanie karty debetowej;1;10,00 zł;;;;;Zmienili minimum wpływów na konto z 1000zł na 1500zł;   
27.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;9,53 zł;456;;;;;   
27.11.2023;Biedronka;Żywność;Filet z piersi z kurczaka | Kraina mięs;1;12,03 zł;576;;;;;   
27.11.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;1;2,99 zł;1000;;;;;   
27.11.2023;Biedronka;Żywność;Płatki kukurydziane Nestle 500g;2;9,35 zł;500;;;;;   
27.11.2023;Biedronka;Żywność;Ser Edamski | Światowid | 150g;8;3,19 zł;150;;;;;   
27.11.2023;Biedronka;Żywność;Smalec wyborowy |Nasze Smaki | 200g;2;2,28 zł;200;;;;;   
27.11.2023;Steam;Gry;Gra Rust;1;102,50 zł;;;;;;   
27.11.2023;Steam;Gry;Gra Stranded Deep;1;35,99 zł;;;;;;   
27.11.2023;Steam;Gry;Gra Valheim;1;43,19 zł;;;;;;   
28.11.2023;Biedronka;Żywność;Chipsy Monster Munch Original XXL 160g;1;8,99 zł;160;;;;;   
28.11.2023;Biedronka;Żywność;Chleb pszenno-żytni z piekarni regionalnej 900g;1;6,49 zł;900;;;;;   
28.11.2023;Biedronka;Żywność;Jajka ściółkowe | Moja Kurka L 10szt;3;6,53 zł;;10;;;;   
28.11.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;6;2,56 zł;63;;;;;   
28.11.2023;Biedronka;Żywność;Salami Klasyczne - Kraina Wędlin 160g;2;7,61 zł;160;;;;;   
28.11.2023;Biedronka;Żywność;Ser feta typu Greckiego sałatkowy półtłusty | Delikatne | 270g;1;4,94 zł;270;;;;;   
28.11.2023;Biedronka;Żywność;Woda lekko gazowana Cisowianka naturalna woda mineralna 1.5L 6szt;1;9,56 zł;9000;6;;;;   
29.11.2023;Dealz;Żywność;Skittles 18x18g;1;15,00 zł;324;18;;;;   
29.11.2023;KFD;Żywność;KFD PREMIUM WPI 90 - BIAŁKO IZOLAT - Kokosowy 700g;1;72,00 zł;700;;;;;   
30.11.2023;Biedronka;Alkohol;Wódka Stock 40% 500ml;2;24,99 zł;500;;;;;   
30.11.2023;Biedronka;Żywność;Coca Cola Zero 1,75L;2;6,49 zł;1750;;;;;   
01.12.2023;HAH;Alkohol;Piwo dla Kuby ;1;6,00 zł;500;;;;;   
01.12.2023;HAH;Alkohol;Piwo z sokiem;1;7,00 zł;500;;;;;   
01.12.2023;HAH;Kluby;Szatnia HAH;1;5,00 zł;;;;;;   
02.12.2023;Allegro;Zakupy;Zabawki;1;38,98 zł;;;;;;   
04.12.2023;Biedronka;Żywność;Makaron Pastani | 500g;1;3,99 zł;500;;;;;   
04.12.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;2;2,29 zł;1000;;;;;   
04.12.2023;Biedronka;Żywność;Przekąska kurczak curry 95g;1;3,99 zł;95;;;;;   
04.12.2023;Biedronka;Żywność;Zapiekanka z pieczarkami i serem 150g;1;3,99 zł;150;;;;;   
04.12.2023;Kaufland;Zakupy;Korektor w taśmie | Tipp-Ex | 4.2mm x 10m;1;15,99 zł;;10;;;;   
04.12.2023;Kaufland;Zakupy;Zeszyt A4 80 kartek Talentus ;3;4,99 zł;;80;;;;   
04.12.2023;Kaufland;Żywność;Oliwa z oliwek najwyższej jakości z pierwszego tłoczenia K-classic 750ml;1;29,99 zł;750;;;;;   
04.12.2023;Rossmann;Higiena;Pomadka do ust Original Care Nivea 4.8g;2;7,99 zł;5;;;;;   
05.12.2023;Akademik;Czynsz;Czynsz Grudzień;1;640,00 zł;;;;;;   
05.12.2023;Allegro;Telefon;Gumki do słuchawek dousznych (3 rozmiary w komplecie) czarne;1;4,99 zł;;3;;10,95 zł;https://allegro.pl/oferta/gumki-do-sluchawek-dousznych-3-rozmiary-w-komplecie-czarne-14566514255;   
06.12.2023;Biedronka;Żywność;Majonez Dekoracyjny Winiary 500ml;1;10,98 zł;500;;;;;   
06.12.2023;Biedronka;Żywność;Śmietana 12% Mleczna Dolina | 330g;2;2,89 zł;330;;;;;   
06.12.2023;BILKOM;Usługi;Bilet na pociąg Kraków-Poznań;1;37,24 zł;;;;;;   
06.12.2023;BILKOM;Usługi;Bilet na pociąg Poznań-Kraków;1;37,24 zł;;;;;;   
06.12.2023;BILKOM;Usługi;Bilet na pociąg Poznań-Lublin;1;39,20 zł;;;;;;   
07.12.2023;Allegro;Prezent;Sztuka wojny, wydanie 3 Sun Tzu, Sun Pin;1;39,00 zł;;;;8,60 zł;https://allegro.pl/oferta/sztuka-wojny-wydanie-3-sun-tzu-sun-pin-14364767679; Dla Dawida na urodziny 
07.12.2023;Kaufland;Higiena;Mydło w płynie Aile Jabłkowe  1L;1;3,99 zł;1000;;;;;   
07.12.2023;Kaufland;Prezent;Świeczki urodzinowe x24;1;4,99 zł;;24;;;;   
07.12.2023;Kaufland;Prezent;Wyrzutnia konfetti;1;9,99 zł;;;;;;   
07.12.2023;Kaufland;Zakupy;Torba Kaufland;1;3,99 zł;;;;;;   
07.12.2023;Rem Marco;Prezent;Mini tort orzechowy | Rem Marco;1;45,00 zł;;;;;;   
08.12.2023;Biedronka;Żywność;Chleb pszenno-żytni z piekarni regionalnej 900g;1;6,49 zł;900;;;;;   
08.12.2023;Biedronka;Żywność;Jogurt Naturlny 400g;1;1,69 zł;400;;;;;   
08.12.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;1;2,29 zł;1000;;;;;   
08.12.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;4;2,56 zł;63;;;;;   
08.12.2023;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;6;;;;   
08.12.2023;Biedronka;Zakupy;Torba Biedronki;1;0,79 zł;;;;;;   
09.12.2023;Biedronka;Żywność;Coca Cola 1,75L;1;5,49 zł;1750;;;;;   
09.12.2023;HAH;Alkohol;Autorskie szoty 4 szt;1;52,00 zł;40;4;;;;   
09.12.2023;HAH;Alkohol;Autorskie szoty 4 szt;1;25,00 zł;40;4;;;;   
09.12.2023;HAH;Kluby;Szatnia HAH;1;5,00 zł;;;;;;   
09.12.2023;HAH;Kluby;Wejście do HAHu;2;25,00 zł;;;;;;   
10.12.2023;HAH;Kluby;Szatnia HAH;1;5,00 zł;;;;;;   
10.12.2023;HAH;Kluby;Wejście do HAHu;2;30,00 zł;;;;;;   
11.12.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;2;2,29 zł;1000;;;;;   
11.12.2023;Biedronka;Żywność;Panierowane nuggestsy z piersi z kurczaka | 300g+2x25g;1;9,99 zł;300;;;;;   
11.12.2023;Biedronka;Żywność;Ser Salami Światowid 300g;2;7,99 zł;300;;;;;   
11.12.2023;Biedronka;Żywność;Skrzydełka z kurczaka panierowane | Yeemy 315g+25g;1;8,14 zł;315;;;;; Z kośćmi (100g samych kości i chrząstek) więć wychodzi nawet drożej niż za zwykłe nuggetsy 
13.12.2023;BILKOM;Usługi;Bilet na pociąg Poznań-Lublin;1;32,90 zł;;;;;;   
13.12.2023;eBilet;Kluby;Bilet na sylwestra do HAHu;1;63,00 zł;;;;;;   
13.12.2023;Majerbus;Usługi;Bilet na busa do Krakowa;1;29,00 zł;;;;;;   
13.12.2023;Majerbus;Usługi;Bilet na busa do Zakopanego;1;27,00 zł;;;;;;   
13.12.2023;Tatrzański Park Narodowy;Usługi;Bilet wstępu do parku normalny;1;9,00 zł;;;;;; Dla Adama 
13.12.2023;Tatrzański Park Narodowy;Usługi;Bilet wstępu do parku ulgowy;1;4,50 zł;;;;;;   
14.12.2023;Biedronka;Zakupy;Choinka mała w doniczce | Kwiat Cyprysik Lawsona ;1;11,99 zł;;;;;;   
14.12.2023;Biedronka;Żywność;Cebula żółta luz;1;0,65 zł;260;;;;;   
14.12.2023;Biedronka;Żywność;Chleb pszenno-żytni z piekarni regionalnej 900g;1;6,49 zł;900;;;;;   
14.12.2023;Biedronka;Żywność;Chleb Słowiański 380g;1;3,99 zł;380;;;;;   
14.12.2023;Biedronka;Żywność;Czosnek 250g;1;6,99 zł;250;;;;;   
14.12.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;1;2,29 zł;1000;;;;;   
14.12.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;8;2,56 zł;63;;;;;   
14.12.2023;Biedronka;Żywność;Salami Klasyczne - Kraina Wędlin 160g;2;5,49 zł;160;;;;;   
14.12.2023;Biedronka;Żywność;Smalec wyborowy |Nasze Smaki | 200g;2;2,18 zł;200;;;;;   
15.12.2023;American Burgers & Buffet;Żywność;Danie na wagę;1;32,33 zł;670;;;;;   
15.12.2023;BILKOM;Usługi;Bilet na pociąg Kraków Główny - Kraków Płaszów;1;2,69 zł;;;;;;   
15.12.2023;Carrefour;Żywność;Filet z piersi z kurczaka;1;13,09 zł;524;;;;;   
15.12.2023;Carrefour;Żywność;Paluszki lajkonik;1;4,99 zł;;;;;;   
15.12.2023;Carrefour;Żywność;Pieczywo lekkie Sonko;1;4,29 zł;;;;;;   
15.12.2023;Carrefour;Żywność;Schweppes Mojito 1.35 L;1;7,29 zł;1350;;;;;   
15.12.2023;Carrefour;Żywność;Sos Spaghetti Pudliszki 500g;2;5,99 zł;500;;;;;   
15.12.2023;Carrefour;Żywność;Torba Carrefour;1;0,79 zł;;;;;;   
15.12.2023;Carrefour;Żywność;Woda lekko gazowana Cisowianka naturalna woda mineralna 1.5L;2;2,39 zł;1500;;;;;   
15.12.2023;H&M;Prezent;Biała bluza dla Adama;1;115,19 zł;;;;;;   
15.12.2023;Lidl;Żywność;Baton proteinowy;2;3,29 zł;;;;;;   
15.12.2023;Lidl;Żywność;Bułka ciabatta;2;0,99 zł;;;;;;   
15.12.2023;Lidl;Żywność;Bułka fitness;2;0,99 zł;;;;;;   
15.12.2023;Lidl;Żywność;Bułka przekąska z serem;2;1,46 zł;;;;;;   
15.12.2023;Lidl;Żywność;Mleko świeże Pilos 2% 1L;1;1,99 zł;1000;;;;;   
15.12.2023;SkyCash;Usługi;Bilet ulgowy;1;2,00 zł;;;;;; Z pracy Adama do mieszkania 
15.12.2023;SkyCash;Usługi;Bilet ulgowy;1;2,00 zł;;;;;; Z głównego na stary kleparz  
16.12.2023;Biedronka;Żywność;Cebula żółta luz;1;0,59 zł;235;;;;;   
16.12.2023;Biedronka;Żywność;Kiwi szt;2;0,99 zł;;;;;;   
16.12.2023;Biedronka;Żywność;Lasagne;1;13,99 zł;1000;;;;;   
16.12.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;1;2,29 zł;1000;;;;;   
16.12.2023;Biedronka;Żywność;Sok Mandarynkowy Vital;1;8,47 zł;1000;;;;;   
16.12.2023;e-podróżnik;Usługi;Bilet na busa do Krakowa Szwagropol;1;72,29 zł;;2;;;;   
16.12.2023;;Żywność;Duży oscypek;1;13,00 zł;;;;;;   
17.12.2023;BILKOM;Usługi;Dopłata do biletu Kraków - Poznań;1;0,49 zł;;;;;;   
17.12.2023;Carrefour;Żywność;Schweppes Mojito 1.35 L;1;7,29 zł;1350;;;;;   
19.12.2023;Allegro;Prezent;Jelly Belly Bean Boozled 45g Fasolki wszystkich smaków;1;40,47 zł;;3;;8,99 zł;https://allegro.pl/oferta/jelly-belly-bean-boozled-45g-14913658263;   
19.12.2023;Allegro;Prezent;ZAPARZACZ DO KAWY HERBATY FRENCH PRESS 1L;1;27,90 zł;;;;10,95 zł;https://allegro.pl/oferta/zaparzacz-do-kawy-herbaty-french-press-1l-13929201185;   
21.12.2023;Biedronka;Żywność;Chleb pszenno-żytni z piekarni regionalnej 900g;1;6,49 zł;900;;;;;   
21.12.2023;Biedronka;Żywność;Mięso mielone z łopatki wieprzowej | Dolina dobra | 400g;1;11,48 zł;400;;;;;   
21.12.2023;Biedronka;Żywność;Mleko świeże Mleczna Dolina 2% 1L;2;2,99 zł;1000;;;;;   
21.12.2023;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;4;2,56 zł;63;;;;;   
21.12.2023;Biedronka;Żywność;Przyprawa Czosnek | Kamis 20g;1;1,99 zł;20;;;;;   
21.12.2023;Biedronka;Żywność;Przyprawa Pieprz czarny mielony | Culineo | 80g;1;3,59 zł;80;;;;;   
21.12.2023;Biedronka;Żywność;Ser Gouda | Światowid | 300g;2;7,99 zł;300;;;;;   
21.12.2023;Biedronka;Żywność;Sos Boloński Culineo 520g;1;5,59 zł;520;;;;;   
21.12.2023;Biedronka;Żywność;Woda lekko gazowana Polaris naturalna woda mineralna 1.5L 6szt;1;7,14 zł;9000;6;;;;   
21.12.2023;Jula;Zakupy;Ścisk do klejenia 60mm | Meec Tools;2;9,99 zł;;;;;;   
22.12.2023;lock.me;Prezent;Wejście do EscapeRoom | Zaginiony Oficer The Bunkier;1;110,00 zł;;2;;;https://lock.me/pl/poland/wielkopolskie/poznan/escape-room/the-bunkier-escape-rooms/655-zaginiony-oficer;   
26.12.2023;Credit Agricole;Usługi;Prowadzenie rachunku;1;10,00 zł;;;;;;   
26.12.2023;Credit Agricole;Usługi;Użytkowanie karty debetowej;1;10,00 zł;;;;;;   
27.12.2023;Bolt;Usługi;Przejazd bolt Aśka->Dom;1;21,87 zł;;;;;;   
27.12.2023;Bolt;Usługi;Przejazd bolt Aśka->Dom | Napiwek;1;5,00 zł;;;;;;   
27.12.2023;Icemania;Usługi;Wejście na lodowisko ulgowe;1;15,00 zł;;;;;;   
27.12.2023;Żabka;Alkohol;Produkt;1;16,99 zł;200;;;;; Obrzydliwa 
27.12.2023;Żabka;Żywność;Schweppes Mojito 0.9 L;1;6,50 zł;900;;;;;   
28.12.2023;Arte del Gusto;Żywność;Pizza i lemoniada;1;36,66 zł;;;;;;   
29.12.2023;Action;Prezent;Papier prezentowy every day 300 x 70 cm;1;2,94 zł;;;;;;   
29.12.2023;Action;Ubrania;Slipy, majtki Jack Parker M | Briefs Cotton stretch;2;16,95 zł;;2;;;;   
29.12.2023;Action;Zakupy;Baterie Akumulatory AA Varta 2100 mAh 4szt ;1;18,99 zł;;4;;;;   
29.12.2023;Biedronka;Alkohol;Wódka Żubrówka Bison Grass 500ml;2;26,99 zł;500;;;;;   
29.12.2023;Biedronka;Żywność;Coca Cola Zero 1,75L;2;6,49 zł;1750;;;;;   
29.12.2023;Biedronka;Żywność;Jogurt Naturlny 400g;1;1,69 zł;400;;;;;   
29.12.2023;Dealz;Prezent;Torba prezentowa ;1;5,00 zł;;;;;;   
29.12.2023;Homla;Zakupy;Lampki dekoracyjne LUMERE 200cm;1;8,99 zł;;;;;;   
31.12.2023;HAH;Alkohol;Szoty kwaśne mocne autorskie;1;56,00 zł;;4;;;;   
31.12.2023;Żabka;Żywność;Cebula żółta luz;1;0,97 zł;195;;;;;   
31.12.2023;Żabka;Żywność;Chleb Baltanowski;1;3,50 zł;;;;;;   
31.12.2023;Żabka;Żywność;Hoop cola 1.25L;1;5,99 zł;1250;;;;;   
31.12.2023;Żabka;Żywność;Ser plastry 150g;2;5,99 zł;150;;;;;   
01.01.2024;HAH;Alkohol;Piwo z sokiem;1;30,00 zł;;2;;;;   
02.01.2024;Biedronka;Żywność;Chleb pszenno-żytni z piekarni regionalnej 900g;1;6,49 zł;900;;;;;   
02.01.2024;Biedronka;Żywność;Chleb rodzinny 410g;1;3,99 zł;410;;;;;   
02.01.2024;Biedronka;Żywność;Mleko świeże Mleczna Dolina 3.2% 1L;2;3,19 zł;1000;;;;;   
02.01.2024;Biedronka;Żywność;Nudle pomidorowe pikantne 63g | Knor;6;2,56 zł;63;;;;;   
02.01.2024;Biedronka;Żywność;Ser Podlaski | Światowid | 300g;2;5,99 zł;300;;;;;   
02.01.2024;Biedronka;Żywność;Szynka zawędzana Kraina Wędlin 250g;2;5,99 zł;250;;;;;   
02.01.2024;Biedronka;Żywność;Śmietana 12% Mleczna Dolina | 330g;1;2,89 zł;330;;;;;   
02.01.2024;Biedronka;Żywność;Tuńczyk w sosie własnym kawałki Marinero | 185/130g;2;5,89 zł;;;;;;   
02.01.2024;Biedronka;Żywność;Woda wysokomineralizowana Muszynianka magnez i wapń niskonasycona;1;17,94 zł;9000;6;;;;   
02.01.2024;Gostom Service;Zakupy;Blok techniczny DECO green Happy Color A4;1;13,10 zł;;20;;;;   
02.01.2024;Gostom Service;Zakupy;Blok techniczny DECO rose Happy Color A4;1;13,10 zł;;20;;;;   
02.01.2024;Gostom Service;Zakupy;Blok techniczny z czarnymi kartkami A4 | Kreska;1;6,40 zł;;10;;;;   
03.01.2024;Fryzjer;Fryzjer;Trwała/styling ondulacja włosy krotki - loki bez amoniaku | Luiza Wieczorek;1;120,00 zł;;;;;;   
04.01.2024;Akademik;Czynsz;Czynsz Styczeń;1;640,00 zł;;;;;;   
05.01.2024;Bricomarche;Zakupy;Podłoże uniwersalne COMPO COMPLETE 5L;1;14,99 zł;5000;;;;;   
05.01.2024;Bricomarche;Zakupy;Uniwersalny nawóz w płynie Biopon 500ml;1;10,99 zł;500;;;;;   
05.01.2024;Rossmann;Higiena;Aktywator skrętu w kremie OnlyBio 200ml;1;15,99 zł;200;;;;;   
05.01.2024;Rossmann;Higiena;Gliss Hair Repair | Ultimate Repair Strength Conditioner | Schwarzkopf 200ml ;1;13,49 zł;200;;;;;   
05.01.2024;Rossmann;Higiena;Isana Professional Styling Creme Locken Traum 150ml;1;11,99 zł;150;;;;;   
